datetime,spot,iv,straddle_cost,signal,in_position,entry_reason,exit_reason,pnl,pnl_pct,result,trade_number,cumulative_pnl
2025-06-06 15:25:00,25000.3,12.989748500000001,333.6,EXIT,False,,TIME_LIMIT (10 periods),-9.649999999999977,-2.8113619810633583,LOSS,330,799.1999999999997
2025-06-10 10:50:00,25113.45,13.494626,210.64999999999998,EXIT,False,,TIME_LIMIT (10 periods),-4.050000000000011,-1.8863530507685196,LOSS,331,795.1499999999996
2025-06-10 11:45:00,25141.0,11.822582,182.2,EXIT,False,,TIME_LIMIT (10 periods),-27.850000000000023,-13.25874791716259,LOSS,332,767.2999999999996
2025-06-10 12:40:00,25136.5,11.586473999999999,176.9,EXIT,False,,TIME_LIMIT (10 periods),-4.049999999999983,-2.238187344570314,LOSS,333,763.2499999999997
2025-06-10 13:35:00,25138.9,11.347072,171.7,EXIT,False,,TIME_LIMIT (10 periods),-3.5,-1.997716894977169,LOSS,334,759.7499999999997
2025-06-10 14:30:00,25121.5,11.576671999999999,175.64999999999998,EXIT,False,,TIME_LIMIT (10 periods),2.6999999999999886,1.5611448395489962,WIN,335,762.4499999999996
2025-06-10 15:25:00,25091.5,11.959710000000001,177.3,EXIT,False,,TIME_LIMIT (10 periods),4.400000000000034,2.5448235974551965,WIN,336,766.8499999999997
2025-06-12 15:00:00,24905.5,9.970606,14.65,EXIT,False,,STOP_LOSS (-30.1%),-6.299999999999999,-30.07159904534606,LOSS,337,760.5499999999997
2025-06-12 15:10:00,24887.55,4.8935865,10.3,EXIT,False,,PROFIT_TARGET (39.2%),2.9000000000000004,39.18918918918919,WIN,338,763.4499999999997
2025-06-12 15:20:00,24870.9,45.545525,38.15,EXIT,False,,PROFIT_TARGET (165.9%),23.799999999999997,165.85365853658533,WIN,339,787.2499999999997
2025-06-13 11:35:00,24689.6,13.9043935,356.5,EXIT,False,,TIME_LIMIT (10 periods),-19.5,-5.1861702127659575,LOSS,340,767.7499999999997
2025-06-13 12:30:00,24696.1,14.231157500000002,364.15,EXIT,False,,TIME_LIMIT (10 periods),7.600000000000023,2.131538353667094,WIN,341,775.3499999999997
2025-06-13 13:30:00,24711.05,13.686186,350.45000000000005,EXIT,False,,TIME_LIMIT (10 periods),-7.099999999999966,-1.9857362606628348,LOSS,342,768.2499999999998
2025-06-13 14:25:00,24712.75,13.722998,350.45,EXIT,False,,TIME_LIMIT (10 periods),0.49999999999994316,0.14287755393626037,WIN,343,768.7499999999998
2025-06-17 10:50:00,24875.75,13.7112975,211.05,EXIT,False,,TIME_LIMIT (10 periods),-12.599999999999966,-5.633802816901394,LOSS,344,756.1499999999999
2025-06-17 11:45:00,24885.9,13.3561205,203.7,EXIT,False,,TIME_LIMIT (10 periods),-7.100000000000023,-3.368121442125248,LOSS,345,749.0499999999998
2025-06-17 12:40:00,24844.1,13.596275,205.25,EXIT,False,,TIME_LIMIT (10 periods),0.6500000000000057,0.31769305962854627,WIN,346,749.6999999999998
2025-06-17 13:50:00,24852.8,14.06316,210.2,EXIT,False,,TIME_LIMIT (10 periods),4.699999999999989,2.2871046228710408,WIN,347,754.3999999999999
2025-06-17 15:00:00,24846.9,14.121624,208.3,EXIT,False,,TIME_LIMIT (10 periods),5.5,2.712031558185404,WIN,348,759.8999999999999
2025-06-19 10:10:00,24833.2,12.139028,60.3,EXIT,False,,STOP_LOSS (-15.8%),-11.299999999999997,-15.782122905027931,LOSS,349,748.5999999999999
2025-06-19 10:30:00,24800.05,14.5218585,68.2,EXIT,False,,PROFIT_TARGET (11.3%),6.900000000000006,11.256117455138673,WIN,350,755.4999999999999
2025-06-19 11:25:00,24803.25,13.3896735,56.85,EXIT,False,,TIME_LIMIT (10 periods),-9.949999999999996,-14.895209580838317,LOSS,351,745.5499999999998
2025-06-19 12:05:00,24815.9,14.534569000000001,57.95,EXIT,False,,IV_EXPANSION (14.5% vs 13.3%),1.1500000000000057,2.0246478873239537,WIN,352,746.6999999999998
2025-06-19 12:45:00,24782.6,10.864677,40.4,EXIT,False,,STOP_LOSS (-19.8%),-9.950000000000003,-19.76166832174777,LOSS,353,736.7499999999998
2025-06-19 13:15:00,24788.45,9.277144,30.5,EXIT,False,,STOP_LOSS (-19.4%),-7.349999999999994,-19.418758256274756,LOSS,354,729.3999999999997
2025-06-19 13:40:00,24789.2,7.8897695,24.4,EXIT,False,,STOP_LOSS (-22.9%),-7.25,-22.906793048973146,LOSS,355,722.1499999999997
2025-06-19 13:50:00,24799.0,10.1325425,27.1,EXIT,False,,PROFIT_TARGET (9.1%),2.25,9.054325955734406,WIN,356,724.3999999999997
2025-06-19 14:05:00,24831.7,10.8531375,30.450000000000003,EXIT,False,,IV_EXPANSION (10.9% vs 9.1%),-0.7999999999999972,-2.5599999999999907,LOSS,357,723.5999999999998
2025-06-19 14:25:00,24817.2,13.682468,32.7,EXIT,False,,PROFIT_TARGET (22.2%),5.950000000000003,22.24299065420562,WIN,358,729.5499999999998
2025-06-19 14:35:00,24822.0,14.1602025,33.35,EXIT,False,,PROFIT_TARGET (35.0%),8.650000000000002,35.02024291497977,WIN,359,738.1999999999998
2025-06-19 14:50:00,24812.6,10.7163925,20.6,EXIT,False,,PROFIT_TARGET (18.4%),3.200000000000003,18.39080459770117,WIN,360,741.3999999999999
2025-06-19 15:05:00,24799.65,4.29552,8.3,EXIT,False,,STOP_LOSS (-34.4%),-4.349999999999998,-34.38735177865611,LOSS,361,737.0499999999998
2025-06-19 15:15:00,24787.9,4.610644,4.3,EXIT,False,,STOP_LOSS (-16.5%),-0.8500000000000005,-16.504854368932047,LOSS,362,736.1999999999998
2025-06-20 09:15:00,24859.7,12.964735000000001,338.95000000000005,EXIT,False,,PROFIT_TARGET (8269.1%),334.90000000000003,8269.135802469136,WIN,363,1071.1
2025-06-24 12:40:00,25181.15,16.3194115,249.65,EXIT,False,,PROFIT_TARGET (8.0%),18.400000000000006,7.95675675675676,WIN,364,1089.5
2025-06-24 13:20:00,25119.5,16.9251115,257.8,EXIT,False,,PROFIT_TARGET (14.7%),33.0,14.679715302491104,WIN,365,1122.5
2025-06-25 09:15:00,25161.85,15.4088685,182.25,EXIT,False,,STOP_LOSS (-17.0%),-37.30000000000001,-16.98929628786154,LOSS,366,1085.2
2025-06-25 10:15:00,25191.0,14.830241000000001,172.05,EXIT,False,,TIME_LIMIT (10 periods),-2.9499999999999886,-1.6857142857142793,LOSS,367,1082.25
2025-06-25 11:10:00,25195.35,14.5136845,165.75,EXIT,False,,TIME_LIMIT (10 periods),-6.550000000000011,-3.8015089959373247,LOSS,368,1075.7
2025-06-25 12:05:00,25195.95,14.0463135,157.8,EXIT,False,,TIME_LIMIT (10 periods),-6.449999999999989,-3.9269406392693993,LOSS,369,1069.25
2025-06-25 13:00:00,25216.65,13.8466915,154.2,EXIT,False,,TIME_LIMIT (10 periods),-0.19999999999998863,-0.12953367875646934,LOSS,370,1069.05
2025-06-25 13:55:00,25236.05,14.1746265,154.14999999999998,EXIT,False,,TIME_LIMIT (10 periods),-3.8500000000000227,-2.436708860759508,LOSS,371,1065.1999999999998
2025-06-25 14:50:00,25239.15,13.0914875,139.75,EXIT,False,,TIME_LIMIT (10 periods),-7.800000000000011,-5.286343612334809,LOSS,372,1057.3999999999999
2025-06-26 09:15:00,25283.65,20.852386000000003,112.4,EXIT,False,,STOP_LOSS (-18.6%),-25.75,-18.639160332971407,LOSS,373,1031.6499999999999
2025-06-26 15:05:00,25554.1,5.152971,8.05,EXIT,False,,STOP_LOSS (-50.6%),-8.25,-50.61349693251533,LOSS,374,1023.3999999999999
2025-06-26 15:15:00,25541.5,3.6947035,5.4,EXIT,False,,STOP_LOSS (-15.6%),-0.9999999999999991,-15.624999999999986,LOSS,375,1022.3999999999999
2025-06-26 15:25:00,25530.4,14.3223965,1.1,EXIT,False,,STOP_LOSS (-61.4%),-1.7499999999999996,-61.403508771929815,LOSS,376,1020.6499999999999
2025-06-27 10:05:00,25556.15,11.774613500000001,315.7,EXIT,False,,TIME_LIMIT (10 periods),-8.600000000000023,-2.6518655565834175,LOSS,377,1012.0499999999998
2025-06-27 11:00:00,25601.95,11.588558,310.0,EXIT,False,,TIME_LIMIT (10 periods),-9.5,-2.97339593114241,LOSS,378,1002.5499999999998
2025-06-27 11:55:00,25610.05,11.161500499999999,298.7,EXIT,False,,TIME_LIMIT (10 periods),-8.650000000000034,-2.8143809988612443,LOSS,379,993.8999999999999
2025-06-27 12:50:00,25644.7,11.087335,294.8,EXIT,False,,TIME_LIMIT (10 periods),-0.49999999999994316,-0.1693193362681826,LOSS,380,993.3999999999999
2025-06-27 13:50:00,25621.7,10.7519305,287.65,EXIT,False,,TIME_LIMIT (10 periods),-3.25,-1.1172224132004127,LOSS,381,990.1499999999999
2025-06-27 14:45:00,25633.3,10.5417375,277.7,EXIT,False,,TIME_LIMIT (10 periods),-3.0500000000000114,-1.0863757791629605,LOSS,382,987.0999999999999
2025-06-30 09:15:00,25611.35,14.4417785,279.95,EXIT,False,,IV_EXPANSION (14.4% vs 10.6%),1.349999999999966,0.4845656855706984,WIN,383,988.4499999999998
2025-07-01 11:00:00,25519.8,13.0827135,207.85,EXIT,False,,TIME_LIMIT (10 periods),-4.650000000000006,-2.18823529411765,LOSS,384,983.7999999999998
2025-07-01 11:55:00,25515.4,12.9267395,203.14999999999998,EXIT,False,,TIME_LIMIT (10 periods),-6.050000000000011,-2.89196940726578,LOSS,385,977.7499999999998
2025-07-01 12:50:00,25532.45,12.39275,191.89999999999998,EXIT,False,,TIME_LIMIT (10 periods),-9.100000000000023,-4.527363184079613,LOSS,386,968.6499999999997
2025-07-01 13:45:00,25528.35,12.1082445,185.85,EXIT,False,,TIME_LIMIT (10 periods),-5.349999999999994,-2.7981171548117127,LOSS,387,963.2999999999997
2025-07-01 14:40:00,25526.0,12.0095215,182.7,EXIT,False,,TIME_LIMIT (10 periods),-1.700000000000017,-0.9219088937093368,LOSS,388,961.5999999999997
2025-07-02 09:15:00,25590.8,13.5788405,162.75,EXIT,False,,IV_EXPANSION (13.6% vs 12.1%),-21.649999999999977,-11.740780911062895,LOSS,389,939.9499999999997
2025-07-03 09:15:00,25521.05,18.914044,103.9,EXIT,False,,STOP_LOSS (-18.9%),-24.19999999999999,-18.891491022638558,LOSS,390,915.7499999999998
2025-07-03 15:00:00,25399.45,8.3448255,11.9,EXIT,False,,STOP_LOSS (-41.2%),-8.35,-41.23456790123456,LOSS,391,907.3999999999997
2025-07-03 15:10:00,25397.95,9.4866125,10.4,EXIT,False,,IV_EXPANSION (9.5% vs 4.3%),-0.15000000000000036,-1.4218009478673017,LOSS,392,907.2499999999998
2025-07-03 15:20:00,25398.65,9.1840125,5.9,EXIT,False,,STOP_LOSS (-38.5%),-3.6999999999999993,-38.541666666666664,LOSS,393,903.5499999999997
2025-07-04 10:05:00,25413.85,11.1549085,298.55,EXIT,False,,TIME_LIMIT (10 periods),-14.099999999999966,-4.509835279066038,LOSS,394,889.4499999999998
2025-07-04 11:00:00,25424.75,10.739056,288.4,EXIT,False,,TIME_LIMIT (10 periods),-6.800000000000068,-2.303523035230375,LOSS,395,882.6499999999997
2025-07-04 11:55:00,25339.6,10.94531,288.15,EXIT,False,,TIME_LIMIT (10 periods),0.14999999999997726,0.05208333333332544,WIN,396,882.7999999999997
2025-07-04 12:55:00,25358.1,10.6927485,282.45000000000005,EXIT,False,,TIME_LIMIT (10 periods),-2.0499999999999545,-0.7205623901581563,LOSS,397,880.7499999999998
2025-07-04 13:55:00,25384.05,10.4921635,274.55,EXIT,False,,TIME_LIMIT (10 periods),-5.649999999999977,-2.0164168451106272,LOSS,398,875.0999999999998
2025-07-04 14:50:00,25445.3,10.46297,274.35,EXIT,False,,TIME_LIMIT (10 periods),-1.0499999999999545,-0.38126361655771773,LOSS,399,874.0499999999998
2025-07-07 09:15:00,25447.35,13.029803999999999,250.35,EXIT,False,,IV_EXPANSION (13.0% vs 10.3%),-20.25000000000003,-7.483370288248346,LOSS,400,853.7999999999998
2025-07-08 11:10:00,25436.55,11.711648499999999,183.60000000000002,EXIT,False,,TIME_LIMIT (10 periods),-8.749999999999972,-4.548999220171548,LOSS,401,845.0499999999998
2025-07-08 12:05:00,25459.0,11.795159,184.35,EXIT,False,,TIME_LIMIT (10 periods),2.1500000000000057,1.18002195389682,WIN,402,847.1999999999998
2025-07-08 13:00:00,25470.2,11.372911,177.45,EXIT,False,,TIME_LIMIT (10 periods),-4.900000000000006,-2.687140115163151,LOSS,403,842.2999999999998
2025-07-08 13:55:00,25475.15,11.066001,169.35,EXIT,False,,TIME_LIMIT (10 periods),-5.550000000000011,-3.173241852487142,LOSS,404,836.7499999999998
2025-07-08 14:50:00,25470.0,11.149734500000001,170.85000000000002,EXIT,False,,TIME_LIMIT (10 periods),1.6000000000000227,0.9453471196455083,WIN,405,838.3499999999998
2025-07-10 15:05:00,25374.05,5.4165265,21.549999999999997,EXIT,False,,PROFIT_TARGET (37.7%),5.899999999999999,37.6996805111821,WIN,406,844.2499999999998
2025-07-10 15:20:00,25350.95,17.0817635,11.85,EXIT,False,,STOP_LOSS (-30.3%),-5.15,-30.294117647058826,LOSS,407,839.0999999999998
2025-07-11 10:05:00,25269.5,9.304870999999999,249.75,EXIT,False,,TIME_LIMIT (10 periods),-7.149999999999977,-2.7831841183339736,LOSS,408,831.9499999999998
2025-07-11 11:00:00,25162.6,10.2188905,270.4,EXIT,False,,PROFIT_TARGET (8.6%),21.49999999999997,8.638007231819996,WIN,409,853.4499999999998
2025-07-14 09:15:00,25099.3,12.1037915,229.55,EXIT,False,,IV_EXPANSION (12.1% vs 9.5%),-14.699999999999989,-6.018423746161715,LOSS,410,838.7499999999998
2025-07-15 11:00:00,25213.45,11.12195,174.5,EXIT,False,,TIME_LIMIT (10 periods),4.599999999999994,2.707474985285459,WIN,411,843.3499999999998
2025-07-15 12:05:00,25204.7,10.822571,167.3,EXIT,False,,TIME_LIMIT (10 periods),-4.599999999999994,-2.6759744037230915,LOSS,412,838.7499999999998
2025-07-15 13:00:00,25218.5,10.4123515,161.05,EXIT,False,,TIME_LIMIT (10 periods),-6.25,-3.7358039450089655,LOSS,413,832.4999999999998
2025-07-15 13:55:00,25193.6,9.904836,149.8,EXIT,False,,TIME_LIMIT (10 periods),-9.649999999999977,-6.052053935402934,LOSS,414,822.8499999999998
2025-07-15 14:50:00,25164.0,10.197144,154.05,EXIT,False,,TIME_LIMIT (10 periods),4.050000000000011,2.7000000000000077,WIN,415,826.8999999999999
2025-07-16 09:15:00,25159.75,11.085094999999999,131.4,EXIT,False,,IV_EXPANSION (11.1% vs 9.9%),-15.699999999999989,-10.673011556764099,LOSS,416,811.1999999999998
2025-07-16 11:15:00,25130.8,10.660797500000001,121.60000000000001,EXIT,False,,TIME_LIMIT (10 periods),2.1000000000000085,1.7573221757322246,WIN,417,813.2999999999998
2025-07-16 11:30:00,25150.35,10.5840015,120.1,EXIT,False,,TIME_LIMIT (10 periods),1.8499999999999943,1.5644820295983037,WIN,418,815.1499999999999
2025-07-16 11:55:00,25185.65,10.621391500000001,119.75,EXIT,False,,TIME_LIMIT (10 periods),-0.5,-0.4158004158004158,LOSS,419,814.6499999999999
2025-07-16 12:30:00,25203.7,10.8949085,121.80000000000001,EXIT,False,,TIME_LIMIT (10 periods),3.000000000000014,2.5252525252525375,WIN,420,817.6499999999999
2025-07-16 13:35:00,25206.85,10.407998,114.25,EXIT,False,,TIME_LIMIT (10 periods),-1.6500000000000057,-1.4236410698878392,LOSS,421,815.9999999999999
2025-07-16 13:50:00,25214.0,10.391632000000001,114.25,EXIT,False,,TIME_LIMIT (10 periods),-0.30000000000001137,-0.26189436927107057,LOSS,422,815.6999999999998
2025-07-16 14:05:00,25227.0,10.8188525,117.85,EXIT,False,,TIME_LIMIT (10 periods),3.5999999999999943,3.1509846827133434,WIN,423,819.2999999999998
2025-07-16 14:35:00,25226.1,10.468071,113.05000000000001,EXIT,False,,TIME_LIMIT (10 periods),-0.14999999999997726,-0.13250883392224141,LOSS,424,819.1499999999999
2025-07-16 15:00:00,25213.65,9.9493005,106.95,EXIT,False,,TIME_LIMIT (10 periods),-5.6499999999999915,-5.017761989342799,LOSS,425,813.4999999999999
2025-07-16 15:15:00,25207.8,9.947284,105.75,EXIT,False,,TIME_LIMIT (10 periods),-1.2000000000000028,-1.1220196353436211,LOSS,426,812.2999999999998
2025-07-17 09:15:00,25217.6,15.534754,84.44999999999999,EXIT,False,,STOP_LOSS (-20.1%),-21.30000000000001,-20.141843971631214,LOSS,427,790.9999999999998
2025-07-17 14:00:00,25167.45,16.20194,44.4,EXIT,False,,PROFIT_TARGET (34.3%),11.350000000000001,34.34190620272315,WIN,428,802.3499999999998
2025-07-17 15:05:00,25119.0,4.1894975,19.4,EXIT,False,,PROFIT_TARGET (27.6%),4.199999999999999,27.631578947368418,WIN,429,806.5499999999998
2025-07-17 15:15:00,25113.15,7.5836760000000005,13.7,EXIT,False,,IV_EXPANSION (7.6% vs 4.7%),-1.0000000000000018,-6.802721088435386,LOSS,430,805.5499999999998
2025-07-18 10:05:00,25017.95,9.9670545,263.95,EXIT,False,,TIME_LIMIT (10 periods),7.800000000000011,3.0450907671286402,WIN,431,813.3499999999999
2025-07-18 14:45:00,24964.2,9.8806035,256.5,EXIT,False,,TIME_LIMIT (10 periods),1.549999999999983,0.6079623455579458,WIN,432,814.8999999999999
2025-07-22 09:15:00,25131.75,10.8353255,170.9,EXIT,False,,IV_EXPANSION (10.8% vs 9.6%),-4.25,-2.426491578646874,LOSS,433,810.6499999999999
2025-07-22 11:10:00,25072.0,10.26595,161.25,EXIT,False,,TIME_LIMIT (10 periods),0.05000000000001137,0.031017369727054198,WIN,434,810.6999999999998
2025-07-22 12:35:00,25106.55,9.667571,148.45,EXIT,False,,TIME_LIMIT (10 periods),-10.949999999999989,-6.8695106649937205,LOSS,435,799.7499999999998
2025-07-22 13:30:00,25083.95,9.522413,143.9,EXIT,False,,TIME_LIMIT (10 periods),-3.5999999999999943,-2.440677966101691,LOSS,436,796.1499999999997
2025-07-22 14:25:00,25069.5,9.72735,147.9,EXIT,False,,TIME_LIMIT (10 periods),4.450000000000017,3.1021261763680847,WIN,437,800.5999999999998
2025-07-23 09:15:00,25132.6,10.49047,123.7,EXIT,False,,IV_EXPANSION (10.5% vs 9.3%),-14.65000000000002,-10.589085652331057,LOSS,438,785.9499999999998
2025-07-24 09:15:00,25203.45,14.223795500000001,76.1,EXIT,False,,STOP_LOSS (-23.5%),-23.400000000000006,-23.517587939698497,LOSS,439,762.5499999999998
2025-07-24 14:40:00,25074.45,13.672485,32.8,EXIT,False,,PROFIT_TARGET (33.1%),8.149999999999999,33.062880324543606,WIN,440,770.6999999999998
2025-07-24 15:00:00,25069.8,6.3925605,20.45,EXIT,False,,PROFIT_TARGET (42.5%),6.099999999999998,42.508710801393704,WIN,441,776.7999999999998
2025-07-24 15:15:00,25058.25,11.134723999999999,12.850000000000001,EXIT,False,,STOP_LOSS (-32.9%),-6.299999999999997,-32.89817232375978,LOSS,442,770.4999999999999
2025-07-25 10:05:00,24911.9,9.7385855,256.2,EXIT,False,,TIME_LIMIT (10 periods),3.0,1.1848341232227488,WIN,443,773.4999999999999
2025-07-25 13:35:00,24851.5,9.717739,250.8,EXIT,False,,TIME_LIMIT (10 periods),-4.25,-1.6663399333464026,LOSS,444,769.2499999999999
2025-07-25 14:30:00,24829.0,9.6726525,246.89999999999998,EXIT,False,,TIME_LIMIT (10 periods),-2.2500000000000284,-0.9030704394942919,LOSS,445,766.9999999999999
2025-07-25 15:25:00,24832.2,9.3683065,238.6,EXIT,False,,TIME_LIMIT (10 periods),-7.449999999999989,-3.0278398699451285,LOSS,446,759.55
2025-07-29 12:55:00,24708.55,11.4867365,172.85000000000002,EXIT,False,,TIME_LIMIT (10 periods),-4.5,-2.537355511700028,LOSS,447,755.05
2025-07-29 13:50:00,24794.95,11.526004499999999,171.7,EXIT,False,,TIME_LIMIT (10 periods),-0.5500000000000114,-0.3193033381712693,LOSS,448,754.5
2025-07-29 14:45:00,24773.8,10.6760325,160.05,EXIT,False,,TIME_LIMIT (10 periods),-6.199999999999989,-3.72932330827067,LOSS,449,748.3
2025-07-30 09:15:00,24862.45,12.8431505,150.45,EXIT,False,,IV_EXPANSION (12.8% vs 10.6%),-5.950000000000017,-3.804347826086967,LOSS,450,742.3499999999999
2025-07-31 09:15:00,24680.3,24.156068,127.25,EXIT,False,,PROFIT_TARGET (6.8%),8.100000000000009,6.798153587914402,WIN,451,750.4499999999999
2025-07-31 15:10:00,24762.45,17.181563,22.05,EXIT,False,,PROFIT_TARGET (27.8%),4.800000000000001,27.826086956521745,WIN,452,755.2499999999999
2025-08-01 10:10:00,24745.65,11.245,299.70000000000005,EXIT,False,,TIME_LIMIT (10 periods),-1.0499999999999545,-0.34912718204487264,LOSS,453,754.1999999999999
2025-08-01 11:05:00,24721.35,11.09,297.25,EXIT,False,,TIME_LIMIT (10 periods),-1.8500000000000227,-0.6185222333667745,LOSS,454,752.3499999999999
2025-08-01 12:00:00,24650.7,11.469999999999999,303.05,EXIT,False,,TIME_LIMIT (10 periods),6.550000000000011,2.209106239460375,WIN,455,758.8999999999999
2025-08-01 14:20:00,24631.05,11.285,294.25,EXIT,False,,TIME_LIMIT (10 periods),-1.3999999999999773,-0.47353289362421014,LOSS,456,757.4999999999999
2025-08-01 15:20:00,24560.5,11.655000000000001,304.65,EXIT,False,,TIME_LIMIT (10 periods),14.699999999999989,5.069839627521983,WIN,457,772.1999999999998
2025-08-05 11:50:00,24628.5,12.255,199.5,EXIT,False,,TIME_LIMIT (10 periods),-9.899999999999977,-4.727793696275062,LOSS,458,762.2999999999998
2025-08-05 12:45:00,24641.05,11.760000000000002,190.2,EXIT,False,,TIME_LIMIT (10 periods),-11.100000000000023,-5.5141579731743775,LOSS,459,751.1999999999998
2025-08-05 13:40:00,24609.75,11.719999999999999,188.7,EXIT,False,,TIME_LIMIT (10 periods),-1.8500000000000227,-0.9708737864077789,LOSS,460,749.3499999999998
2025-08-05 14:35:00,24629.2,11.27,179.35,EXIT,False,,TIME_LIMIT (10 periods),-7.900000000000006,-4.218958611481979,LOSS,461,741.4499999999998
2025-08-06 09:15:00,24652.35,13.49,176.55,EXIT,False,,IV_EXPANSION (13.5% vs 11.2%),-4.0,-2.215452783162559,LOSS,462,737.4499999999998
2025-08-06 13:35:00,24626.6,11.415,141.1,EXIT,False,,TIME_LIMIT (10 periods),-1.25,-0.8781173164734809,LOSS,463,736.1999999999998
2025-08-06 14:30:00,24567.85,11.524999999999999,141.15,EXIT,False,,TIME_LIMIT (10 periods),2.25,1.6198704103671704,WIN,464,738.4499999999998
2025-08-07 10:15:00,24483.05,9.094999999999999,71.1,EXIT,False,,STOP_LOSS (-20.0%),-17.80000000000001,-20.022497187851528,LOSS,465,720.6499999999999
2025-08-07 10:25:00,24450.7,10.095,77.4,EXIT,False,,PROFIT_TARGET (6.5%),4.700000000000003,6.4649243466299895,WIN,466,725.3499999999999
2025-08-07 10:45:00,24418.25,11.245000000000001,86.6,EXIT,False,,PROFIT_TARGET (12.0%),9.25,11.95862960568843,WIN,467,734.5999999999999
2025-08-07 11:40:00,24423.7,9.969999999999999,76.15,EXIT,False,,TIME_LIMIT (10 periods),-8.949999999999989,-10.517038777908331,LOSS,468,725.6499999999999
2025-08-07 12:20:00,24435.35,8.280000000000001,59.900000000000006,EXIT,False,,STOP_LOSS (-16.0%),-11.399999999999991,-15.988779803646553,LOSS,469,714.2499999999999
2025-08-07 13:15:00,24404.45,7.62,52.05,EXIT,False,,TIME_LIMIT (10 periods),-6.799999999999997,-11.554800339847066,LOSS,470,707.4499999999999
2025-08-07 14:35:00,24494.1,7.424999999999999,47.45,EXIT,False,,STOP_LOSS (-15.1%),-8.449999999999996,-15.116279069767435,LOSS,471,698.9999999999999
2025-08-07 14:50:00,24534.2,6.4350000000000005,42.15,EXIT,False,,STOP_LOSS (-16.0%),-8.000000000000007,-15.952143569292135,LOSS,472,690.9999999999999
2025-08-07 15:05:00,24584.4,2.5,19.7,EXIT,False,,STOP_LOSS (-23.0%),-5.900000000000002,-23.046875000000007,LOSS,473,685.0999999999999
2025-08-07 15:15:00,24604.7,2.37,11.7,EXIT,False,,STOP_LOSS (-30.8%),-5.199999999999999,-30.769230769230766,LOSS,474,679.8999999999999
2025-08-12 12:50:00,24598.65,10.645,172.05,EXIT,False,,TIME_LIMIT (10 periods),-9.25,-5.10204081632653,LOSS,475,670.6499999999999
2025-08-12 13:45:00,24565.7,10.61,171.35000000000002,EXIT,False,,TIME_LIMIT (10 periods),0.9000000000000341,0.5280140803754967,WIN,476,671.55
2025-08-12 14:40:00,24507.45,10.655,169.3,EXIT,False,,TIME_LIMIT (10 periods),3.4000000000000057,2.0494273658830653,WIN,477,674.9499999999999
2025-08-13 09:15:00,24566.3,12.175,160.05,EXIT,False,,IV_EXPANSION (12.2% vs 10.6%),-6.949999999999989,-4.16167664670658,LOSS,478,668.0
2025-08-13 12:30:00,24614.4,11.059999999999999,139.45,EXIT,False,,PROFIT_TARGET (6.2%),8.099999999999994,6.166730110392078,WIN,479,676.1
2025-08-13 14:30:00,24642.4,10.265,124.75,EXIT,False,,TIME_LIMIT (10 periods),-4.900000000000006,-3.7794060933281957,LOSS,480,671.2
2025-08-13 15:25:00,24630.4,9.370000000000001,112.65,EXIT,False,,TIME_LIMIT (10 periods),-10.150000000000006,-8.265472312703587,LOSS,481,661.0500000000001
2025-08-14 11:40:00,24618.6,10.14,76.69999999999999,EXIT,False,,TIME_LIMIT (10 periods),-0.5500000000000114,-0.7119741100323772,LOSS,482,660.5
2025-08-14 12:20:00,24641.95,8.75,62.7,EXIT,False,,STOP_LOSS (-18.0%),-13.799999999999997,-18.039215686274506,LOSS,483,646.7
2025-08-14 13:15:00,24644.25,6.98,48.05,EXIT,False,,STOP_LOSS (-19.2%),-11.450000000000003,-19.2436974789916,LOSS,484,635.25
2025-08-14 13:25:00,24632.5,7.285,51.0,EXIT,False,,PROFIT_TARGET (6.6%),3.1499999999999986,6.583072100313476,WIN,485,638.4
2025-08-14 13:45:00,24643.9,6.26,42.05,EXIT,False,,STOP_LOSS (-16.7%),-8.400000000000006,-16.650148662041637,LOSS,486,630.0
2025-08-14 14:15:00,24625.75,6.955,48.7,EXIT,False,,PROFIT_TARGET (25.4%),9.850000000000001,25.353925353925355,WIN,487,639.85
2025-08-14 14:35:00,24630.95,5.26,36.05,EXIT,False,,STOP_LOSS (-24.7%),-11.850000000000001,-24.73903966597078,LOSS,488,628.0
2025-08-14 14:45:00,24645.45,4.05,25.45,EXIT,False,,STOP_LOSS (-27.7%),-9.750000000000004,-27.698863636363647,LOSS,489,618.25
2025-08-14 14:55:00,24647.45,3.24,20.45,EXIT,False,,STOP_LOSS (-19.3%),-4.900000000000002,-19.3293885601578,LOSS,490,613.35
2025-08-14 15:05:00,24637.8,1.465,12.299999999999999,EXIT,False,,STOP_LOSS (-28.9%),-5.000000000000002,-28.901734104046252,LOSS,491,608.35
2025-08-14 15:25:00,24616.05,3.895,31.25,EXIT,False,,PROFIT_TARGET (58.6%),11.55,58.629441624365484,WIN,492,619.9
2025-08-19 11:05:00,24939.15,10.065,167.0,EXIT,False,,TIME_LIMIT (10 periods),-9.149999999999977,-5.1944365597502005,LOSS,493,610.75
2025-08-19 12:00:00,24963.5,10.165,169.25,EXIT,False,,TIME_LIMIT (10 periods),2.9499999999999886,1.7739025856885078,WIN,494,613.7
2025-08-19 14:25:00,24974.65,9.77,161.2,EXIT,False,,TIME_LIMIT (10 periods),-5.25,-3.1541003304295585,LOSS,495,608.45
