datetime,close_call,iv_call,spot,close_put,iv_put,straddle_cost,avg_iv
2025-03-11 13:10:00,283.65,12.407211,22446.7,228.5,14.58103,512.15,13.494120500000001
2025-03-11 13:15:00,288.0,12.396625,22454.7,224.0,14.527669,512.0,13.462147
2025-03-11 13:20:00,295.95,12.495445,22465.35,218.95,14.503751,514.9,13.499597999999999
2025-03-11 13:25:00,297.6,12.679936,22462.4,217.25,14.344702,514.85,13.512319
2025-03-11 13:30:00,291.6,12.522716,22457.1,218.8,14.306334,510.40000000000003,13.414525000000001
2025-03-11 13:35:00,297.35,12.631114,22463.65,216.0,14.308162,513.35,13.469638
2025-03-11 13:40:00,308.0,12.898377,22473.55,209.9,14.206613,517.9,13.552495
2025-03-11 13:45:00,273.25,12.399022,22477.85,234.3,14.423602,507.55,13.411312
2025-03-11 13:50:00,282.85,12.456038,22493.1,226.3,14.359126,509.15000000000003,13.407582
2025-03-11 13:55:00,285.2,12.480517,22496.5,223.0,14.262983,508.2,13.37175
2025-03-11 14:00:00,279.85,12.437107,22488.55,225.7,14.221146,505.55,13.3291265
2025-03-11 14:05:00,280.0,12.375606,22490.9,227.0,14.347755,507.0,13.361680499999999
2025-03-11 14:10:00,287.45,12.452216,22501.55,222.7,14.368515,510.15,13.410365500000001
2025-03-11 14:15:00,289.65,12.525072,22503.1,221.4,14.335831,511.04999999999995,13.4304515
2025-03-11 14:20:00,295.4,12.610719,22510.4,215.85,14.207587,511.25,13.409153
2025-03-11 14:25:00,294.0,12.836705,22500.75,216.05,13.99474,510.05,13.415722500000001
2025-03-11 14:30:00,290.0,12.633525,22500.4,219.1,14.151848,509.1,13.3926865
2025-03-11 14:35:00,288.45,12.72548,22494.75,221.0,14.122333,509.45,13.4239065
2025-03-11 14:40:00,278.2,12.411156,22487.0,226.65,14.243471,504.85,13.327313499999999
2025-03-11 14:45:00,282.3,12.454363,22492.9,222.5,14.161382,504.8,13.3078725
2025-03-11 14:50:00,271.9,12.297978,22479.65,230.0,14.249592,501.9,13.273785
2025-03-11 14:55:00,282.0,12.067801,22505.0,222.35,14.439803,504.35,13.253802
2025-03-11 15:00:00,280.9,12.162854,22500.1,223.0,14.361075,503.9,13.2619645
2025-03-11 15:05:00,275.3,12.345129,22484.35,227.25,14.217584,502.55,13.281356500000001
2025-03-11 15:10:00,277.8,12.017657,22499.5,226.4,14.532227,504.20000000000005,13.274942
2025-03-11 15:15:00,285.75,12.372254,22502.0,220.6,14.279421,506.35,13.325837499999999
2025-03-11 15:20:00,282.45,12.359694,22496.7,220.9,14.172074,503.35,13.265884
2025-03-11 15:25:00,293.0,12.18695,22520.5,207.35,13.993934,500.35,13.090442
2025-03-12 09:15:00,259.15,11.854214,22534.7,226.65,14.397737,485.79999999999995,13.1259755
2025-03-12 09:20:00,278.0,11.76281,22521.4,214.05,14.614188,492.05,13.188499
2025-03-12 09:25:00,280.2,12.237005,22461.7,218.0,14.631219,498.2,13.434111999999999
2025-03-12 09:30:00,275.25,11.58632,22473.2,217.85,14.897629,493.1,13.241974500000001
2025-03-12 09:35:00,257.3,11.566103,22491.95,227.9,14.675518,485.20000000000005,13.120810500000001
2025-03-12 09:40:00,250.35,11.52579,22481.0,232.05,14.635918,482.4,13.080854
2025-03-12 09:45:00,262.5,11.560111,22501.35,217.15,14.313015,479.65,12.936563
2025-03-12 09:50:00,256.6,11.43688,22495.0,219.95,14.314947,476.55,12.8759135
2025-03-12 09:55:00,272.75,11.550619,22470.35,209.5,14.372077,482.25,12.961348000000001
2025-03-12 10:00:00,251.95,11.682191,22430.1,228.85,14.469008,480.79999999999995,13.0755995
2025-03-12 10:05:00,251.95,11.664036,22430.75,227.8,14.428321,479.75,13.0461785
2025-03-12 10:10:00,248.0,11.618832,22425.2,233.5,14.605627,481.5,13.1122295
2025-03-12 10:15:00,248.25,11.522039,22428.85,229.0,14.449561,477.25,12.9858
2025-03-12 10:20:00,275.75,11.612422,22424.85,210.4,14.561508,486.15,13.086965
2025-03-12 10:25:00,275.35,11.723179,22420.9,210.5,14.474688,485.85,13.098933500000001
2025-03-12 10:30:00,255.0,11.486123,22442.15,224.0,14.5049,479.0,12.9955115
2025-03-12 10:35:00,256.55,11.548918,22442.95,220.95,14.356914,477.5,12.952916
2025-03-12 10:40:00,260.0,11.508791,22450.3,215.85,14.254535,475.85,12.881663
2025-03-12 10:45:00,276.8,11.801199,22421.25,207.5,14.32021,484.3,13.0607045
2025-03-12 10:50:00,267.7,11.775569,22406.5,215.3,14.402974,483.0,13.0892715
2025-03-12 10:55:00,269.0,11.780678,22408.65,213.55,14.358573,482.55,13.0696255
2025-03-12 11:00:00,263.4,11.820393,22397.75,219.95,14.45126,483.34999999999997,13.1358265
2025-03-12 11:05:00,271.6,11.692066,22415.95,209.3,14.299037,480.90000000000003,12.995551500000001
2025-03-12 11:10:00,273.45,11.781499,22416.45,208.55,14.270262,482.0,13.0258805
2025-03-12 11:15:00,273.25,11.808414,22415.35,207.7,14.197743,480.95,13.0030785
2025-03-12 11:20:00,269.5,11.818797,22408.65,211.2,14.233339,480.7,13.026068
2025-03-12 11:25:00,257.7,11.90761,22385.25,220.65,14.188592,478.35,13.048100999999999
2025-03-12 11:30:00,255.0,11.929194,22379.8,222.3,14.145874,477.3,13.037534
2025-03-12 11:35:00,268.8,11.980552,22353.65,213.0,14.24288,481.8,13.111716
2025-03-12 11:40:00,265.15,11.873044,22350.7,215.65,14.319975,480.79999999999995,13.0965095
2025-03-12 11:45:00,268.25,11.754455,22359.8,212.25,14.352019,480.5,13.053237
2025-03-12 11:50:00,262.35,11.843654,22346.85,219.9,14.464883,482.25,13.1542685
2025-03-12 11:55:00,260.65,11.975965,22339.75,220.55,14.327514,481.2,13.151739500000001
2025-03-12 12:00:00,262.25,12.092501,22338.95,217.1,14.116904,479.35,13.1047025
2025-03-12 12:05:00,267.25,11.668771,22360.95,212.05,14.373059,479.3,13.020914999999999
2025-03-12 12:10:00,268.55,11.538203,22367.2,209.2,14.364893,477.75,12.951547999999999
2025-03-12 12:15:00,262.15,11.552546,22355.85,215.0,14.416753,477.15,12.9846495
2025-03-12 12:20:00,262.5,11.57421,22355.85,218.0,14.585336,480.5,13.079773
2025-03-12 12:25:00,266.3,11.298979,22370.75,209.65,14.478298,475.95000000000005,12.888638499999999
2025-03-12 12:30:00,246.75,11.356803,22384.2,226.2,14.484738,472.95,12.9207705
2025-03-12 12:35:00,265.0,11.432436,22364.65,211.45,14.435314,476.45,12.933875
2025-03-12 12:40:00,260.9,11.777901,22347.0,216.15,14.270746,477.04999999999995,13.024323500000001
2025-03-12 12:45:00,257.25,11.875673,22337.55,218.85,14.189472,476.1,13.0325725
2025-03-12 12:50:00,267.5,11.368476,22371.0,208.5,14.42553,476.0,12.897003
2025-03-12 12:55:00,270.05,11.624444,22367.7,207.2,14.274981,477.25,12.9497125
2025-03-12 13:00:00,250.1,11.550637,22384.35,221.5,14.234182,471.6,12.8924095
2025-03-12 13:05:00,251.8,11.477242,22389.75,220.05,14.288374,471.85,12.882808
2025-03-12 13:10:00,257.45,11.396826,22402.2,215.05,14.316206,472.5,12.856516
2025-03-12 13:15:00,271.1,11.442581,22424.2,203.0,14.172013,474.1,12.807297
2025-03-12 13:20:00,247.85,11.21506,22440.25,221.4,14.35223,469.25,12.783645
2025-03-12 13:25:00,242.8,11.255104,22430.1,224.0,14.246083,466.8,12.7505935
2025-03-12 13:30:00,240.7,11.289471,22425.3,225.95,14.235252,466.65,12.7623615
2025-03-12 13:35:00,263.8,11.493151,22410.5,208.1,14.13476,471.9,12.813955499999999
2025-03-12 13:40:00,263.15,11.435627,22411.2,207.7,14.130352,470.84999999999997,12.7829895
2025-03-12 13:45:00,268.1,11.564904,22415.8,204.25,14.048798,472.35,12.806851
2025-03-12 13:50:00,256.6,11.655511,22393.15,214.5,14.073121,471.1,12.864316
2025-03-12 13:55:00,263.45,11.405901,22412.8,207.3,14.14976,470.75,12.7778305
2025-03-12 14:00:00,242.7,11.40616,22425.5,223.25,14.097183,465.95,12.7516715
2025-03-12 14:05:00,246.35,11.387093,22432.7,219.95,14.094902,466.29999999999995,12.740997499999999
2025-03-12 14:10:00,247.9,11.340294,22437.0,220.0,14.205364,467.9,12.772829
2025-03-12 14:15:00,265.0,11.58351,22459.3,202.65,13.784102,467.65,12.683806
2025-03-12 14:20:00,264.2,11.810842,22450.95,204.4,13.681329,468.6,12.7460855
2025-03-12 14:25:00,271.1,11.745309,22464.95,198.35,13.681124,469.45000000000005,12.713216500000001
2025-03-12 14:30:00,271.2,11.678902,22467.2,197.1,13.665798,468.29999999999995,12.672350000000002
2025-03-12 14:35:00,269.7,11.752663,22462.45,199.0,13.659912,468.7,12.7062875
2025-03-12 14:40:00,258.3,11.750784,22442.75,208.0,13.686194,466.3,12.718489
2025-03-12 14:45:00,266.95,11.556197,22463.85,199.3,13.712258,466.25,12.6342275
2025-03-12 14:50:00,267.05,11.519385,22465.2,196.75,13.602844,463.8,12.561114499999999
2025-03-12 14:55:00,245.7,11.410718,22480.4,213.65,13.673217,459.35,12.541967499999998
2025-03-12 15:00:00,246.05,11.57482,22475.8,213.5,13.551402,459.55,12.563111
2025-03-12 15:05:00,249.25,11.286989,22490.75,206.95,13.558777,456.2,12.422882999999999
2025-03-12 15:10:00,274.1,11.641315,22473.75,191.25,13.501336,465.35,12.5713255
2025-03-12 15:15:00,268.9,11.792669,22460.35,196.4,13.472619,465.29999999999995,12.632643999999999
2025-03-12 15:20:00,270.0,11.802656,22462.0,194.45,13.403994,464.45,12.603325000000002
2025-03-12 15:25:00,269.3,11.551222,22468.5,197.0,13.702791,466.3,12.6270065
2025-03-13 09:15:00,232.05,10.943143,22484.7,210.7,13.854022,442.75,12.3985825
2025-03-13 09:15:00,232.05,10.943143,22484.7,210.7,13.854022,442.75,12.3985825
2025-03-13 09:15:00,232.05,10.943143,22484.7,210.7,13.854022,442.75,12.3985825
2025-03-13 09:15:00,232.05,10.943143,22484.7,210.7,13.854022,442.75,12.3985825
2025-03-13 09:20:00,233.0,10.928472,22486.9,206.7,13.683419,439.7,12.3059455
2025-03-13 09:20:00,233.0,10.928472,22486.9,206.7,13.683419,439.7,12.3059455
2025-03-13 09:20:00,233.0,10.928472,22486.9,206.7,13.683419,439.7,12.3059455
2025-03-13 09:20:00,233.0,10.928472,22486.9,206.7,13.683419,439.7,12.3059455
2025-03-13 09:25:00,228.7,10.781481,22483.9,206.35,13.588335,435.04999999999995,12.184908
2025-03-13 09:25:00,228.7,10.781481,22483.9,206.35,13.588335,435.04999999999995,12.184908
2025-03-13 09:25:00,228.7,10.781481,22483.9,206.35,13.588335,435.04999999999995,12.184908
2025-03-13 09:25:00,228.7,10.781481,22483.9,206.35,13.588335,435.04999999999995,12.184908
2025-03-13 09:30:00,226.25,10.900995,22475.85,206.9,13.414722,433.15,12.1578585
2025-03-13 09:30:00,226.25,10.900995,22475.85,206.9,13.414722,433.15,12.1578585
2025-03-13 09:30:00,226.25,10.900995,22475.85,206.9,13.414722,433.15,12.1578585
2025-03-13 09:30:00,226.25,10.900995,22475.85,206.9,13.414722,433.15,12.1578585
2025-03-13 09:35:00,233.0,10.680181,22494.7,198.9,13.439018,431.9,12.059599500000001
2025-03-13 09:35:00,233.0,10.680181,22494.7,198.9,13.439018,431.9,12.059599500000001
2025-03-13 09:35:00,233.0,10.680181,22494.7,198.9,13.439018,431.9,12.059599500000001
2025-03-13 09:35:00,233.0,10.680181,22494.7,198.9,13.439018,431.9,12.059599500000001
2025-03-13 09:40:00,232.1,10.77951,22490.15,196.9,13.21156,429.0,11.995535
2025-03-13 09:40:00,232.1,10.77951,22490.15,196.9,13.21156,429.0,11.995535
2025-03-13 09:40:00,232.1,10.77951,22490.15,196.9,13.21156,429.0,11.995535
2025-03-13 09:40:00,232.1,10.77951,22490.15,196.9,13.21156,429.0,11.995535
2025-03-13 09:45:00,236.0,10.716175,22498.95,193.7,13.250572,429.7,11.983373499999999
2025-03-13 09:45:00,236.0,10.716175,22498.95,193.7,13.250572,429.7,11.983373499999999
2025-03-13 09:45:00,236.0,10.716175,22498.95,193.7,13.250572,429.7,11.983373499999999
2025-03-13 09:45:00,236.0,10.716175,22498.95,193.7,13.250572,429.7,11.983373499999999
2025-03-13 09:50:00,238.05,10.594225,22506.2,190.55,13.251398,428.6,11.9228115
2025-03-13 09:50:00,238.05,10.594225,22506.2,190.55,13.251398,428.6,11.9228115
2025-03-13 09:50:00,238.05,10.594225,22506.2,190.55,13.251398,428.6,11.9228115
2025-03-13 09:50:00,238.05,10.594225,22506.2,190.55,13.251398,428.6,11.9228115
2025-03-13 09:55:00,225.55,10.732645,22529.25,199.3,13.050765,424.85,11.891705
2025-03-13 09:55:00,225.55,10.732645,22529.25,199.3,13.050765,424.85,11.891705
2025-03-13 09:55:00,225.55,10.732645,22529.25,199.3,13.050765,424.85,11.891705
2025-03-13 09:55:00,225.55,10.732645,22529.25,199.3,13.050765,424.85,11.891705
2025-03-13 10:00:00,234.4,10.896924,22539.9,193.6,12.997265,428.0,11.9470945
2025-03-13 10:00:00,234.4,10.896924,22539.9,193.6,12.997265,428.0,11.9470945
2025-03-13 10:00:00,234.4,10.896924,22539.9,193.6,12.997265,428.0,11.9470945
2025-03-13 10:00:00,234.4,10.896924,22539.9,193.6,12.997265,428.0,11.9470945
2025-03-13 10:05:00,232.5,10.955203,22534.8,197.45,13.088732,429.95,12.021967499999999
2025-03-13 10:05:00,232.5,10.955203,22534.8,197.45,13.088732,429.95,12.021967499999999
2025-03-13 10:05:00,232.5,10.955203,22534.8,197.45,13.088732,429.95,12.021967499999999
2025-03-13 10:05:00,232.5,10.955203,22534.8,197.45,13.088732,429.95,12.021967499999999
2025-03-13 10:10:00,235.3,10.782733,22545.1,195.0,13.209516,430.3,11.9961245
2025-03-13 10:10:00,235.3,10.782733,22545.1,195.0,13.209516,430.3,11.9961245
2025-03-13 10:10:00,235.3,10.782733,22545.1,195.0,13.209516,430.3,11.9961245
2025-03-13 10:10:00,235.3,10.782733,22545.1,195.0,13.209516,430.3,11.9961245
2025-03-13 10:15:00,243.15,10.88772,22555.6,186.55,12.988802,429.70000000000005,11.938261
2025-03-13 10:15:00,243.15,10.88772,22555.6,186.55,12.988802,429.70000000000005,11.938261
2025-03-13 10:15:00,243.15,10.88772,22555.6,186.55,12.988802,429.70000000000005,11.938261
2025-03-13 10:15:00,243.15,10.88772,22555.6,186.55,12.988802,429.70000000000005,11.938261
2025-03-13 10:20:00,232.2,11.013141,22532.65,195.2,12.909313,427.4,11.961227
2025-03-13 10:20:00,232.2,11.013141,22532.65,195.2,12.909313,427.4,11.961227
2025-03-13 10:20:00,232.2,11.013141,22532.65,195.2,12.909313,427.4,11.961227
2025-03-13 10:20:00,232.2,11.013141,22532.65,195.2,12.909313,427.4,11.961227
2025-03-13 10:25:00,235.25,11.000981,22538.5,192.5,12.904543,427.75,11.952762
2025-03-13 10:25:00,235.25,11.000981,22538.5,192.5,12.904543,427.75,11.952762
2025-03-13 10:25:00,235.25,11.000981,22538.5,192.5,12.904543,427.75,11.952762
2025-03-13 10:25:00,235.25,11.000981,22538.5,192.5,12.904543,427.75,11.952762
2025-03-13 10:30:00,235.2,11.030865,22537.55,194.05,12.969916,429.25,12.0003905
2025-03-13 10:30:00,235.2,11.030865,22537.55,194.05,12.969916,429.25,12.0003905
2025-03-13 10:30:00,235.2,11.030865,22537.55,194.05,12.969916,429.25,12.0003905
2025-03-13 10:30:00,235.2,11.030865,22537.55,194.05,12.969916,429.25,12.0003905
2025-03-13 10:35:00,256.55,11.126497,22522.55,177.3,12.899282,433.85,12.0128895
2025-03-13 10:35:00,256.55,11.126497,22522.55,177.3,12.899282,433.85,12.0128895
2025-03-13 10:35:00,256.55,11.126497,22522.55,177.3,12.899282,433.85,12.0128895
2025-03-13 10:35:00,256.55,11.126497,22522.55,177.3,12.899282,433.85,12.0128895
2025-03-13 10:40:00,256.25,11.068159,22523.8,178.5,12.999645,434.75,12.033902
2025-03-13 10:40:00,256.25,11.068159,22523.8,178.5,12.999645,434.75,12.033902
2025-03-13 10:40:00,256.25,11.068159,22523.8,178.5,12.999645,434.75,12.033902
2025-03-13 10:40:00,256.25,11.068159,22523.8,178.5,12.999645,434.75,12.033902
2025-03-13 10:45:00,249.5,10.912176,22517.0,181.65,13.017307,431.15,11.9647415
2025-03-13 10:45:00,249.5,10.912176,22517.0,181.65,13.017307,431.15,11.9647415
2025-03-13 10:45:00,249.5,10.912176,22517.0,181.65,13.017307,431.15,11.9647415
2025-03-13 10:45:00,249.5,10.912176,22517.0,181.65,13.017307,431.15,11.9647415
2025-03-13 10:50:00,240.0,10.781123,22504.7,189.5,13.167032,429.5,11.9740775
2025-03-13 10:50:00,240.0,10.781123,22504.7,189.5,13.167032,429.5,11.9740775
2025-03-13 10:50:00,240.0,10.781123,22504.7,189.5,13.167032,429.5,11.9740775
2025-03-13 10:50:00,240.0,10.781123,22504.7,189.5,13.167032,429.5,11.9740775
2025-03-13 10:55:00,235.6,10.923858,22492.8,194.65,13.165758,430.25,12.044808
2025-03-13 10:55:00,235.6,10.923858,22492.8,194.65,13.165758,430.25,12.044808
2025-03-13 10:55:00,235.6,10.923858,22492.8,194.65,13.165758,430.25,12.044808
2025-03-13 10:55:00,235.6,10.923858,22492.8,194.65,13.165758,430.25,12.044808
2025-03-13 11:00:00,231.4,10.790965,22489.55,197.45,13.244843,428.85,12.017904
2025-03-13 11:00:00,231.4,10.790965,22489.55,197.45,13.244843,428.85,12.017904
2025-03-13 11:00:00,231.4,10.790965,22489.55,197.45,13.244843,428.85,12.017904
2025-03-13 11:00:00,231.4,10.790965,22489.55,197.45,13.244843,428.85,12.017904
2025-03-13 11:05:00,240.0,10.834,22503.3,188.2,13.060999,428.2,11.9474995
2025-03-13 11:05:00,240.0,10.834,22503.3,188.2,13.060999,428.2,11.9474995
2025-03-13 11:05:00,240.0,10.834,22503.3,188.2,13.060999,428.2,11.9474995
2025-03-13 11:05:00,240.0,10.834,22503.3,188.2,13.060999,428.2,11.9474995
2025-03-13 11:10:00,247.5,10.715527,22519.65,182.8,13.153294,430.3,11.9344105
2025-03-13 11:10:00,247.5,10.715527,22519.65,182.8,13.153294,430.3,11.9344105
2025-03-13 11:10:00,247.5,10.715527,22519.65,182.8,13.153294,430.3,11.9344105
2025-03-13 11:10:00,247.5,10.715527,22519.65,182.8,13.153294,430.3,11.9344105
2025-03-13 11:15:00,239.85,10.649673,22508.65,189.55,13.272966,429.4,11.9613195
2025-03-13 11:15:00,239.85,10.649673,22508.65,189.55,13.272966,429.4,11.9613195
2025-03-13 11:15:00,239.85,10.649673,22508.65,189.55,13.272966,429.4,11.9613195
2025-03-13 11:15:00,239.85,10.649673,22508.65,189.55,13.272966,429.4,11.9613195
2025-03-13 11:20:00,234.0,10.731873,22496.15,193.4,13.183733,427.4,11.957803
2025-03-13 11:20:00,234.0,10.731873,22496.15,193.4,13.183733,427.4,11.957803
2025-03-13 11:20:00,234.0,10.731873,22496.15,193.4,13.183733,427.4,11.957803
2025-03-13 11:20:00,234.0,10.731873,22496.15,193.4,13.183733,427.4,11.957803
2025-03-13 11:25:00,250.65,10.857813,22471.9,183.4,13.270475,434.05,12.064143999999999
2025-03-13 11:25:00,250.65,10.857813,22471.9,183.4,13.270475,434.05,12.064143999999999
2025-03-13 11:25:00,250.65,10.857813,22471.9,183.4,13.270475,434.05,12.064143999999999
2025-03-13 11:25:00,250.65,10.857813,22471.9,183.4,13.270475,434.05,12.064143999999999
2025-03-13 11:30:00,226.2,10.880872,22477.9,202.45,13.239621,428.65,12.0602465
2025-03-13 11:30:00,226.2,10.880872,22477.9,202.45,13.239621,428.65,12.0602465
2025-03-13 11:30:00,226.2,10.880872,22477.9,202.45,13.239621,428.65,12.0602465
2025-03-13 11:30:00,226.2,10.880872,22477.9,202.45,13.239621,428.65,12.0602465
2025-03-13 11:35:00,232.65,11.130914,22432.65,202.15,13.37005,434.8,12.250482000000002
2025-03-13 11:35:00,232.65,11.130914,22432.65,202.15,13.37005,434.8,12.250482000000002
2025-03-13 11:35:00,232.65,11.130914,22432.65,202.15,13.37005,434.8,12.250482000000002
2025-03-13 11:35:00,232.65,11.130914,22432.65,202.15,13.37005,434.8,12.250482000000002
2025-03-13 11:40:00,233.0,11.125671,22433.5,200.2,13.281291,433.2,12.203481
2025-03-13 11:40:00,233.0,11.125671,22433.5,200.2,13.281291,433.2,12.203481
2025-03-13 11:40:00,233.0,11.125671,22433.5,200.2,13.281291,433.2,12.203481
2025-03-13 11:40:00,233.0,11.125671,22433.5,200.2,13.281291,433.2,12.203481
2025-03-13 11:45:00,245.35,11.053605,22408.3,191.95,13.458782,437.29999999999995,12.256193499999998
2025-03-13 11:45:00,245.35,11.053605,22408.3,191.95,13.458782,437.29999999999995,12.256193499999998
2025-03-13 11:45:00,245.35,11.053605,22408.3,191.95,13.458782,437.29999999999995,12.256193499999998
2025-03-13 11:45:00,245.35,11.053605,22408.3,191.95,13.458782,437.29999999999995,12.256193499999998
2025-03-13 11:50:00,245.0,11.104407,22406.25,192.5,13.440569,437.5,12.272488
2025-03-13 11:50:00,245.0,11.104407,22406.25,192.5,13.440569,437.5,12.272488
2025-03-13 11:50:00,245.0,11.104407,22406.25,192.5,13.440569,437.5,12.272488
2025-03-13 11:50:00,245.0,11.104407,22406.25,192.5,13.440569,437.5,12.272488
2025-03-13 11:55:00,229.55,10.969098,22432.4,198.45,13.156136,428.0,12.062617
2025-03-13 11:55:00,229.55,10.969098,22432.4,198.45,13.156136,428.0,12.062617
2025-03-13 11:55:00,229.55,10.969098,22432.4,198.45,13.156136,428.0,12.062617
2025-03-13 11:55:00,229.55,10.969098,22432.4,198.45,13.156136,428.0,12.062617
2025-03-13 12:00:00,231.35,10.990563,22435.0,199.45,13.280989,430.79999999999995,12.135776
2025-03-13 12:00:00,231.35,10.990563,22435.0,199.45,13.280989,430.79999999999995,12.135776
2025-03-13 12:00:00,231.35,10.990563,22435.0,199.45,13.280989,430.79999999999995,12.135776
2025-03-13 12:00:00,231.35,10.990563,22435.0,199.45,13.280989,430.79999999999995,12.135776
2025-03-13 12:05:00,228.25,10.933901,22431.3,202.25,13.347619,430.5,12.14076
2025-03-13 12:05:00,228.25,10.933901,22431.3,202.25,13.347619,430.5,12.14076
2025-03-13 12:05:00,228.25,10.933901,22431.3,202.25,13.347619,430.5,12.14076
2025-03-13 12:05:00,228.25,10.933901,22431.3,202.25,13.347619,430.5,12.14076
2025-03-13 12:10:00,232.4,10.787363,22443.2,197.55,13.382702,429.95000000000005,12.0850325
2025-03-13 12:10:00,232.4,10.787363,22443.2,197.55,13.382702,429.95000000000005,12.0850325
2025-03-13 12:10:00,232.4,10.787363,22443.2,197.55,13.382702,429.95000000000005,12.0850325
2025-03-13 12:10:00,232.4,10.787363,22443.2,197.55,13.382702,429.95000000000005,12.0850325
2025-03-13 12:15:00,232.0,10.733335,22444.2,196.8,13.366032,428.8,12.0496835
2025-03-13 12:15:00,232.0,10.733335,22444.2,196.8,13.366032,428.8,12.0496835
2025-03-13 12:15:00,232.0,10.733335,22444.2,196.8,13.366032,428.8,12.0496835
2025-03-13 12:15:00,232.0,10.733335,22444.2,196.8,13.366032,428.8,12.0496835
2025-03-13 12:20:00,232.7,10.928391,22439.55,197.45,13.286588,430.15,12.1074895
2025-03-13 12:20:00,232.7,10.928391,22439.55,197.45,13.286588,430.15,12.1074895
2025-03-13 12:20:00,232.7,10.928391,22439.55,197.45,13.286588,430.15,12.1074895
2025-03-13 12:20:00,232.7,10.928391,22439.55,197.45,13.286588,430.15,12.1074895
2025-03-13 12:25:00,226.65,10.681513,22436.5,199.65,13.336151,426.3,12.008832
2025-03-13 12:25:00,226.65,10.681513,22436.5,199.65,13.336151,426.3,12.008832
2025-03-13 12:25:00,226.65,10.681513,22436.5,199.65,13.336151,426.3,12.008832
2025-03-13 12:25:00,226.65,10.681513,22436.5,199.65,13.336151,426.3,12.008832
2025-03-13 12:30:00,231.05,10.90103,22437.6,194.65,13.078508,425.70000000000005,11.989768999999999
2025-03-13 12:30:00,231.05,10.90103,22437.6,194.65,13.078508,425.70000000000005,11.989768999999999
2025-03-13 12:30:00,231.05,10.90103,22437.6,194.65,13.078508,425.70000000000005,11.989768999999999
2025-03-13 12:30:00,231.05,10.90103,22437.6,194.65,13.078508,425.70000000000005,11.989768999999999
2025-03-13 12:35:00,232.0,10.747985,22444.0,194.8,13.250478,426.8,11.9992315
2025-03-13 12:35:00,232.0,10.747985,22444.0,194.8,13.250478,426.8,11.9992315
2025-03-13 12:35:00,232.0,10.747985,22444.0,194.8,13.250478,426.8,11.9992315
2025-03-13 12:35:00,232.0,10.747985,22444.0,194.8,13.250478,426.8,11.9992315
2025-03-13 12:40:00,233.55,10.628628,22450.35,191.75,13.23602,425.3,11.932324000000001
2025-03-13 12:40:00,233.55,10.628628,22450.35,191.75,13.23602,425.3,11.932324000000001
2025-03-13 12:40:00,233.55,10.628628,22450.35,191.75,13.23602,425.3,11.932324000000001
2025-03-13 12:40:00,233.55,10.628628,22450.35,191.75,13.23602,425.3,11.932324000000001
2025-03-13 12:45:00,233.1,10.65802,22448.75,192.55,13.24298,425.65,11.9505
2025-03-13 12:45:00,233.1,10.65802,22448.75,192.55,13.24298,425.65,11.9505
2025-03-13 12:45:00,233.1,10.65802,22448.75,192.55,13.24298,425.65,11.9505
2025-03-13 12:45:00,233.1,10.65802,22448.75,192.55,13.24298,425.65,11.9505
2025-03-13 12:50:00,234.25,10.641379,22451.3,190.85,13.210185,425.1,11.925782
2025-03-13 12:50:00,234.25,10.641379,22451.3,190.85,13.210185,425.1,11.925782
2025-03-13 12:50:00,234.25,10.641379,22451.3,190.85,13.210185,425.1,11.925782
2025-03-13 12:50:00,234.25,10.641379,22451.3,190.85,13.210185,425.1,11.925782
2025-03-13 12:55:00,236.5,10.513882,22459.0,186.8,13.169649,423.3,11.841765500000001
2025-03-13 12:55:00,236.5,10.513882,22459.0,186.8,13.169649,423.3,11.841765500000001
2025-03-13 12:55:00,236.5,10.513882,22459.0,186.8,13.169649,423.3,11.841765500000001
2025-03-13 12:55:00,236.5,10.513882,22459.0,186.8,13.169649,423.3,11.841765500000001
2025-03-13 13:00:00,231.35,10.621086,22447.0,192.25,13.184959,423.6,11.903022499999999
2025-03-13 13:00:00,231.35,10.621086,22447.0,192.25,13.184959,423.6,11.903022499999999
2025-03-13 13:00:00,231.35,10.621086,22447.0,192.25,13.184959,423.6,11.903022499999999
2025-03-13 13:00:00,231.35,10.621086,22447.0,192.25,13.184959,423.6,11.903022499999999
2025-03-13 13:05:00,221.0,10.618469,22428.9,201.95,13.281564,422.95,11.9500165
2025-03-13 13:05:00,221.0,10.618469,22428.9,201.95,13.281564,422.95,11.9500165
2025-03-13 13:05:00,221.0,10.618469,22428.9,201.95,13.281564,422.95,11.9500165
2025-03-13 13:05:00,221.0,10.618469,22428.9,201.95,13.281564,422.95,11.9500165
2025-03-13 13:10:00,220.2,10.545413,22429.8,203.7,13.40617,423.9,11.9757915
2025-03-13 13:10:00,220.2,10.545413,22429.8,203.7,13.40617,423.9,11.9757915
2025-03-13 13:10:00,220.2,10.545413,22429.8,203.7,13.40617,423.9,11.9757915
2025-03-13 13:10:00,220.2,10.545413,22429.8,203.7,13.40617,423.9,11.9757915
2025-03-13 13:15:00,223.5,10.635455,22432.95,199.0,13.218779,422.5,11.927116999999999
2025-03-13 13:15:00,223.5,10.635455,22432.95,199.0,13.218779,422.5,11.927116999999999
2025-03-13 13:15:00,223.5,10.635455,22432.95,199.0,13.218779,422.5,11.927116999999999
2025-03-13 13:15:00,223.5,10.635455,22432.95,199.0,13.218779,422.5,11.927116999999999
