entry_time,exit_time,entry_cost,exit_cost,raw_pnl,transaction_costs,net_pnl,net_pnl_pct,result,exit_reason,hold_minutes,cost_breakdown
2025-04-15 13:35:00,2025-04-15 13:40:00,203.85,202.85,-1.0,47.516976,-48.516976,-23.800331616384597,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.101425), 'exchange': np.float64(0.215551)}"
2025-04-15 13:45:00,2025-04-15 13:50:00,203.4,200.6,-2.8000000000000114,47.51442,-50.31442000000001,-24.736686332350054,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.1003), 'exchange': np.float64(0.21411999999999998)}"
2025-04-15 13:55:00,2025-04-15 14:00:00,202.35,200.35,-2.0,47.513606,-49.513606,-24.469288855942676,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.100175), 'exchange': np.float64(0.21343099999999998)}"
2025-04-16 09:15:00,2025-04-16 09:20:00,134.95,126.9,-8.049999999999983,47.4022305,-55.452230499999985,-41.09094516487587,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.06345), 'exchange': np.float64(0.13878049999999997)}"
2025-04-16 09:25:00,2025-04-16 09:30:00,137.45,136.25,-1.1999999999999886,47.413185999999996,-48.613185999999985,-35.36790542015277,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.068125), 'exchange': np.float64(0.145061)}"
2025-04-16 09:35:00,2025-04-16 09:40:00,142.8,146.95,4.149999999999977,47.4270425,-43.27704250000002,-30.30605217086836,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.073475), 'exchange': np.float64(0.1535675)}"
2025-04-16 09:45:00,2025-04-16 09:50:00,144.05,142.3,-1.75,47.4229155,-49.1729155,-34.13600520652551,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.07115), 'exchange': np.float64(0.1517655)}"
2025-04-16 09:55:00,2025-04-16 10:00:00,137.1,139.8,2.700000000000017,47.416657,-44.716656999999984,-32.61608825674689,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.0699), 'exchange': np.float64(0.146757)}"
2025-04-16 10:05:00,2025-04-16 10:10:00,141.10000000000002,141.1,-2.842170943040401e-14,47.42011600000001,-47.420116000000036,-33.60745287030477,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.07055), 'exchange': np.float64(0.149566)}"
2025-04-16 10:15:00,2025-04-16 10:20:00,137.95,145.25,7.300000000000011,47.422721,-40.12272099999999,-29.084973541138087,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.072625), 'exchange': np.float64(0.150096)}"
2025-04-16 10:25:00,2025-04-16 10:30:00,141.0,157.9,16.900000000000006,47.437367,-30.537366999999996,-21.657707092198578,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.07895), 'exchange': np.float64(0.15841699999999997)}"
2025-04-16 13:50:00,2025-04-16 13:55:00,141.2,164.85,23.650000000000006,47.4446315,-23.794631499999994,-16.851722025495746,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.082425), 'exchange': np.float64(0.16220649999999998)}"
2025-04-17 13:40:00,2025-04-17 13:45:00,46.3,53.75,7.450000000000003,47.27990150000001,-39.829901500000005,-86.02570518358533,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.026875), 'exchange': np.float64(0.0530265)}"
2025-04-21 09:50:00,2025-04-21 09:55:00,320.7,311.85,-8.849999999999966,47.691176500000005,-56.54117649999997,-17.630550826317425,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.155925), 'exchange': np.float64(0.3352515)}"
2025-04-21 10:00:00,2025-04-21 10:05:00,308.55,304.25,-4.300000000000011,47.67690900000001,-51.97690900000002,-16.845538486468975,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.152125), 'exchange': np.float64(0.32478399999999996)}"
2025-04-21 10:10:00,2025-04-21 10:15:00,309.6,311.9,2.2999999999999545,47.685345,-45.385345000000044,-14.65934916020673,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.15595), 'exchange': np.float64(0.329395)}"
2025-04-21 10:20:00,2025-04-21 10:25:00,313.7,302.9,-10.800000000000011,47.678248,-58.478248000000015,-18.64145616831368,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.15145), 'exchange': np.float64(0.326798)}"
2025-04-21 10:30:00,2025-04-21 10:35:00,301.5,303.5,2.0,47.6724,-45.6724,-15.148391376451078,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.15175), 'exchange': np.float64(0.32065)}"
2025-04-21 10:40:00,2025-04-21 10:45:00,293.6,291.85,-1.75,47.65621350000001,-49.40621350000001,-16.82772939373297,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.14592500000000003), 'exchange': np.float64(0.31028849999999997)}"
2025-04-21 10:50:00,2025-04-21 10:55:00,288.65,285.65,-3.0,47.647204,-50.647204,-17.54623384721982,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.14282499999999998), 'exchange': np.float64(0.30437899999999996)}"
2025-04-21 11:00:00,2025-04-21 11:05:00,284.45,282.25,-2.1999999999999886,47.641476,-49.841475999999986,-17.522051678678146,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.141125), 'exchange': np.float64(0.300351)}"
2025-04-21 11:10:00,2025-04-21 11:15:00,278.8,278.9,0.0999999999999659,47.635031,-47.53503100000003,-17.049867647058832,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.13945), 'exchange': np.float64(0.295581)}"
2025-04-21 11:20:00,2025-04-21 11:25:00,278.6,279.3,0.6999999999999886,47.63533700000001,-46.93533700000002,-16.846854630294334,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.13965), 'exchange': np.float64(0.29568700000000003)}"
2025-04-21 11:30:00,2025-04-21 11:35:00,283.05,279.4,-3.650000000000034,47.6377985,-51.28779850000004,-18.119695636813297,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.1397), 'exchange': np.float64(0.2980985)}"
2025-04-21 11:40:00,2025-04-21 11:45:00,278.0,277.9,-0.10000000000002274,47.633577,-47.733577000000025,-17.17035143884893,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.13895), 'exchange': np.float64(0.294627)}"
2025-04-21 11:50:00,2025-04-21 11:55:00,276.5,273.85,-2.6499999999999773,47.62861050000001,-50.278610499999985,-18.1839459312839,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.13692500000000002), 'exchange': np.float64(0.2916855)}"
2025-04-21 12:00:00,2025-04-21 12:05:00,271.6,269.25,-2.3500000000000227,47.6212755,-49.971275500000026,-18.398849594992644,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.134625), 'exchange': np.float64(0.28665050000000003)}"
2025-04-21 12:10:00,2025-04-21 12:15:00,264.29999999999995,259.45000000000005,-4.849999999999909,47.607312500000006,-52.457312499999915,-19.847639992432814,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.12972500000000003), 'exchange': np.float64(0.2775875)}"
2025-04-21 12:20:00,2025-04-21 12:25:00,262.3,269.1,6.800000000000011,47.616192000000005,-40.816191999999994,-15.56088143347312,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.13455), 'exchange': np.float64(0.281642)}"
2025-04-21 12:30:00,2025-04-21 12:35:00,267.8,261.75,-6.050000000000011,47.6115365,-53.66153650000001,-20.03791504854369,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.130875), 'exchange': np.float64(0.2806615)}"
2025-04-21 12:40:00,2025-04-21 12:45:00,264.0,262.85,-1.1499999999999773,47.61065550000001,-48.760655499999984,-18.46994526515151,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.13142500000000001), 'exchange': np.float64(0.2792305)}"
2025-04-21 12:50:00,2025-04-21 12:55:00,261.70000000000005,257.75,-3.9500000000000455,47.604183500000005,-51.55418350000005,-19.69972621322126,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.128875), 'exchange': np.float64(0.2753085)}"
2025-04-21 13:00:00,2025-04-21 13:05:00,260.3,255.2,-5.100000000000023,47.600815,-52.70081500000002,-20.24618325009605,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.1276), 'exchange': np.float64(0.273215)}"
2025-04-21 13:10:00,2025-04-21 13:15:00,264.0,262.1,-1.8999999999999773,47.609882999999996,-49.509882999999974,-18.75374356060605,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.13105000000000003), 'exchange': np.float64(0.278833)}"
2025-04-21 13:20:00,2025-04-21 13:25:00,264.9,265.8,0.9000000000000341,47.614171,-46.714170999999965,-17.634643639109086,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.13290000000000002), 'exchange': np.float64(0.281271)}"
2025-04-21 13:30:00,2025-04-21 13:35:00,265.95,267.1,1.150000000000034,47.6160665,-46.46606649999997,-17.471730212445937,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.13355), 'exchange': np.float64(0.28251649999999995)}"
2025-04-21 13:50:00,2025-04-21 13:55:00,265.65,264.45,-1.1999999999999886,47.613178,-48.813177999999986,-18.374996423865987,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.132225), 'exchange': np.float64(0.280953)}"
2025-04-21 14:00:00,2025-04-21 14:05:00,263.8,262.25,-1.5500000000000114,47.6099315,-49.15993150000001,-18.635303828658078,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.131125), 'exchange': np.float64(0.27880649999999996)}"
2025-04-22 09:20:00,2025-04-22 09:25:00,221.1,214.05,-7.049999999999983,47.5376545,-54.587654499999985,-24.689124604251464,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.10702500000000001), 'exchange': np.float64(0.2306295)}"
2025-04-22 09:30:00,2025-04-22 09:35:00,216.5,217.0,0.5,47.53825500000001,-47.03825500000001,-21.7266766743649,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.1085), 'exchange': np.float64(0.229755)}"
2025-04-22 09:40:00,2025-04-22 09:45:00,214.95,209.65,-5.299999999999983,47.529863000000006,-52.82986299999999,-24.577745056989993,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.104825), 'exchange': np.float64(0.225038)}"
2025-04-22 09:50:00,2025-04-22 09:55:00,214.9,206.9,-8.0,47.527004000000005,-55.527004000000005,-25.838531409958122,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.10345), 'exchange': np.float64(0.223554)}"
2025-04-22 10:00:00,2025-04-22 10:05:00,207.35,206.2,-1.1500000000000057,47.522281500000005,-48.67228150000001,-23.473489992765863,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.1031), 'exchange': np.float64(0.21918149999999997)}"
2025-04-22 10:10:00,2025-04-22 10:15:00,206.1,204.9,-1.1999999999999886,47.52028,-48.72027999999999,-23.63914604560892,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.10245), 'exchange': np.float64(0.21783)}"
2025-04-22 10:20:00,2025-04-22 10:25:00,207.3,207.85,0.549999999999983,47.5239545,-46.97395450000002,-22.659891220453456,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.103925), 'exchange': np.float64(0.2200295)}"
2025-04-22 10:30:00,2025-04-22 10:35:00,207.95,204.55,-3.3999999999999773,47.5209,-50.920899999999975,-24.487088242365942,LOSS,STOP_LOSS,5,"{'brokerage': 40, 'gst': 7.199999999999999, 'stt': np.float64(0.102275), 'exchange': np.float64(0.218625)}"
